Unnamed: 0.1,Unnamed: 0,Epoch,Accuracy_train,Accuracy_val,Exp_name,Overfit
,,16,0.8989519477951354,0.8402298850574713,debug_mediapipe_transformer_30_noskipframes,
,,17,0.8999406762902907,0.8494252873563218,debug_mediapipe_transformer_30_noskipframes,
,,18,0.8979632192999802,0.8172413793103448,debug_mediapipe_transformer_30_noskipframes,
,,19,0.9064662843583152,0.8333333333333334,debug_mediapipe_transformer_30_noskipframes,
,,20,0.9122009096302156,0.835632183908046,debug_mediapipe_transformer_30_noskipframes,
,,21,0.9327664623294444,0.8528735632183908,debug_mediapipe_transformer_30_noskipframes,
,,22,0.944037967174214,0.8379310344827586,debug_mediapipe_transformer_30_noskipframes,
,,23,0.9410717816887484,0.8390804597701149,debug_mediapipe_transformer_30_noskipframes,
,,24,0.9450266956693693,0.8482758620689655,debug_mediapipe_transformer_30_noskipframes,
,,25,0.9519477951354558,0.8574712643678161,debug_mediapipe_transformer_30_noskipframes,
,,26,0.95273877793158,0.8517241379310345,debug_mediapipe_transformer_30_noskipframes,
,,27,0.9602531144947596,0.8517241379310345,debug_mediapipe_transformer_30_noskipframes,
,,28,0.9590666403005734,0.8425287356321839,debug_mediapipe_transformer_30_noskipframes,
,,29,0.9628238085821632,0.8528735632183908,debug_mediapipe_transformer_30_noskipframes,
,,0,0.5390220517737296,0.6606942889137738,debug_mediapipe_LSTM_noskipframes,
,,1,0.6699904122722915,0.7133258678611423,debug_mediapipe_LSTM_noskipframes,
,,2,0.7068072866730585,0.7211646136618141,debug_mediapipe_LSTM_noskipframes,
,,3,0.7465004793863854,0.7189249720044792,debug_mediapipe_LSTM_noskipframes,
,,4,0.7746883988494727,0.7603583426651735,debug_mediapipe_LSTM_noskipframes,
,,5,0.7907957813998082,0.7782754759238522,debug_mediapipe_LSTM_noskipframes,
,,6,0.8090124640460211,0.793952967525196,debug_mediapipe_LSTM_noskipframes,
,,7,0.8168744007670182,0.7917133258678611,debug_mediapipe_LSTM_noskipframes,
,,8,0.8360498561840843,0.780515117581187,debug_mediapipe_LSTM_noskipframes,
,,9,0.8360498561840843,0.8073908174692049,debug_mediapipe_LSTM_noskipframes,
,,10,0.8421860019175456,0.799552071668533,debug_mediapipe_LSTM_noskipframes,
,,11,0.8581016299137104,0.8163493840985442,debug_mediapipe_LSTM_noskipframes,
,,12,0.862320230105465,0.8241881298992161,debug_mediapipe_LSTM_noskipframes,
,,13,0.8722914669223394,0.8185890257558791,debug_mediapipe_LSTM_noskipframes,
,,14,0.8828379674017258,0.8219484882418813,debug_mediapipe_LSTM_noskipframes,
,,15,0.8905081495685523,0.8275475923852184,debug_mediapipe_LSTM_noskipframes,
,,16,0.8903163950143816,0.8387458006718925,debug_mediapipe_LSTM_noskipframes,
,,17,0.902588686481304,0.8163493840985442,debug_mediapipe_LSTM_noskipframes,
,,18,0.9125599232981784,0.8365061590145577,debug_mediapipe_LSTM_noskipframes,
,,19,0.9052732502396932,0.8230683090705487,debug_mediapipe_LSTM_noskipframes,
,,20,0.9392138063279004,0.8633818589025756,debug_mediapipe_LSTM_noskipframes,
,,21,0.9566634707574304,0.8488241881298992,debug_mediapipe_LSTM_noskipframes,
,,22,0.9666347075743048,0.8600223964165733,debug_mediapipe_LSTM_noskipframes,
,,23,0.9616490891658676,0.8331466965285554,debug_mediapipe_LSTM_noskipframes,
,,24,0.9743048897411314,0.8689809630459127,debug_mediapipe_LSTM_noskipframes,
,,25,0.9848513902205176,0.8600223964165733,debug_mediapipe_LSTM_noskipframes,
,,26,0.987535953978907,0.858902575587906,debug_mediapipe_LSTM_noskipframes,
,,27,0.9888782358581016,0.8566629339305711,debug_mediapipe_LSTM_noskipframes,
,,28,0.9906040268456376,0.8611422172452408,debug_mediapipe_LSTM_noskipframes,
,,29,0.9946308724832216,0.8622620380739082,debug_mediapipe_LSTM_noskipframes,
,,0,0.5407478427612655,0.6987681970884658,debug_mediapipe_GRU_30_noskipframes,
,,1,0.6809204218600192,0.729003359462486,debug_mediapipe_GRU_30_noskipframes,
,,2,0.7353787152444871,0.7625979843225084,debug_mediapipe_GRU_30_noskipframes,
,,3,0.7654841802492809,0.761478163493841,debug_mediapipe_GRU_30_noskipframes,
,,4,0.7961649089165868,0.7726763717805151,debug_mediapipe_GRU_30_noskipframes,
,,5,0.8053691275167785,0.8006718924972005,debug_mediapipe_GRU_30_noskipframes,
,,6,0.8327900287631831,0.8017917133258678,debug_mediapipe_GRU_30_noskipframes,
,,7,0.8345158197507191,0.7838745800671892,debug_mediapipe_GRU_30_noskipframes,
,,8,0.8483221476510067,0.8062709966405375,debug_mediapipe_GRU_30_noskipframes,
,,9,0.8594439117929051,0.8051511758118701,debug_mediapipe_GRU_30_noskipframes,
,,10,0.8692233940556088,0.8342665173572228,debug_mediapipe_GRU_30_noskipframes,
,,11,0.8784276126558006,0.8241881298992161,debug_mediapipe_GRU_30_noskipframes,
,,12,0.8947267497603069,0.8141097424412094,debug_mediapipe_GRU_30_noskipframes,
,,13,0.8974113135186961,0.8230683090705487,debug_mediapipe_GRU_30_noskipframes,
,,14,0.9273250239693192,0.8376259798432251,debug_mediapipe_GRU_30_noskipframes,
,,15,0.9386385426653884,0.8398656215005599,debug_mediapipe_GRU_30_noskipframes,
,,16,0.9420901246404602,0.8477043673012318,debug_mediapipe_GRU_30_noskipframes,
,,17,0.946116970278044,0.8533034714445689,debug_mediapipe_GRU_30_noskipframes,
,,18,0.95071907957814,0.8488241881298992,debug_mediapipe_GRU_30_noskipframes,
,,19,0.9480345158197508,0.8521836506159015,debug_mediapipe_GRU_30_noskipframes,
,,20,0.9589645254074785,0.8521836506159015,debug_mediapipe_GRU_30_noskipframes,
,,21,0.9635666347075744,0.8566629339305711,debug_mediapipe_GRU_30_noskipframes,
,,22,0.9697027804410356,0.8656215005599104,debug_mediapipe_GRU_30_noskipframes,
,,23,0.9746883988494728,0.8745800671892497,debug_mediapipe_GRU_30_noskipframes,
,,24,0.9752636625119848,0.8678611422172452,debug_mediapipe_GRU_30_noskipframes,
,,25,0.977372962607862,0.8600223964165733,debug_mediapipe_GRU_30_noskipframes,
,,26,0.9813998082454458,0.8611422172452408,debug_mediapipe_GRU_30_noskipframes,
,,27,0.9835091083413232,0.8689809630459127,debug_mediapipe_GRU_30_noskipframes,
,,28,0.9831255992329818,0.864501679731243,debug_mediapipe_GRU_30_noskipframes,
,,29,0.9844678811121764,0.8678611422172452,debug_mediapipe_GRU_30_noskipframes,
,,0,0.4276126558005753,0.5901455767077267,debug_mediapipe_transformer_30_noskipframes,
,,1,0.6069031639501438,0.6942889137737962,debug_mediapipe_transformer_30_noskipframes,
,,2,0.6755512943432407,0.7054871220604704,debug_mediapipe_transformer_30_noskipframes,
,,3,0.7079578139980824,0.734602463605823,debug_mediapipe_transformer_30_noskipframes,
,,4,0.7371045062320231,0.7491601343784995,debug_mediapipe_transformer_30_noskipframes,
,,5,0.7472674976030681,0.7502799552071668,debug_mediapipe_transformer_30_noskipframes,
,,6,0.7689357622243528,0.77491601343785,debug_mediapipe_transformer_30_noskipframes,
,,7,0.7802492809204219,0.7726763717805151,debug_mediapipe_transformer_30_noskipframes,
,,8,0.7976989453499521,0.7547592385218365,debug_mediapipe_transformer_30_noskipframes,
,,9,0.7950143815915628,0.7793952967525196,debug_mediapipe_transformer_30_noskipframes,
,,10,0.8166826462128476,0.7681970884658454,debug_mediapipe_transformer_30_noskipframes,
,,11,0.8218600191754554,0.7390817469204927,debug_mediapipe_transformer_30_noskipframes,
,,12,0.8260786193672099,0.7917133258678611,debug_mediapipe_transformer_30_noskipframes,
,,13,0.8354745925215724,0.7883538633818589,debug_mediapipe_transformer_30_noskipframes,
,,14,0.8272291466922339,0.8029115341545353,debug_mediapipe_transformer_30_noskipframes,
,,15,0.8410354745925216,0.7917133258678611,debug_mediapipe_transformer_30_noskipframes,
,,16,0.8462128475551295,0.7928331466965286,debug_mediapipe_transformer_30_noskipframes,
,,17,0.8600191754554171,0.8185890257558791,debug_mediapipe_transformer_30_noskipframes,
,,18,0.8567593480345158,0.7894736842105263,debug_mediapipe_transformer_30_noskipframes,
,,19,0.8552253116011506,0.8197088465845465,debug_mediapipe_transformer_30_noskipframes,
,,20,0.8744007670182167,0.8006718924972005,debug_mediapipe_transformer_30_noskipframes,
,,21,0.8650047938638543,0.8085106382978723,debug_mediapipe_transformer_30_noskipframes,
,,22,0.8788111217641419,0.826427771556551,debug_mediapipe_transformer_30_noskipframes,
,,23,0.8767018216682646,0.8241881298992161,debug_mediapipe_transformer_30_noskipframes,
,,24,0.8849472674976031,0.8398656215005599,debug_mediapipe_transformer_30_noskipframes,
,,25,0.8849472674976031,0.8208286674132139,debug_mediapipe_transformer_30_noskipframes,
,,26,0.8849472674976031,0.8107502799552072,debug_mediapipe_transformer_30_noskipframes,
,,27,0.8910834132310642,0.8219484882418813,debug_mediapipe_transformer_30_noskipframes,
,,28,0.9142857142857144,0.8409854423292273,debug_mediapipe_transformer_30_noskipframes,
,,29,0.9326941514860978,0.8398656215005599,debug_mediapipe_transformer_30_noskipframes,
,,0,0.3264310494362532,0.4522900763358778,debug_yolo_LSTM_15_withoutObject,
,,1,0.4766912402428447,0.4898218829516539,debug_yolo_LSTM_15_withoutObject,
,,2,0.5359930615784909,0.5413486005089059,debug_yolo_LSTM_15_withoutObject,
,,3,0.5791413703382481,0.6444020356234097,debug_yolo_LSTM_15_withoutObject,
,,4,0.6011491760624458,0.6132315521628499,debug_yolo_LSTM_15_withoutObject,
,,5,0.6312879444926279,0.6431297709923665,debug_yolo_LSTM_15_withoutObject,
,,6,0.6504770164787511,0.6240458015267175,debug_yolo_LSTM_15_withoutObject,
,,7,0.7194275802254987,0.6851145038167938,debug_yolo_LSTM_15_withoutObject,
,,8,0.7326539462272333,0.7175572519083969,debug_yolo_LSTM_15_withoutObject,
,,9,0.7505420641803989,0.7423664122137404,debug_yolo_LSTM_15_withoutObject,
,,10,0.7675628794449263,0.7258269720101781,debug_yolo_LSTM_15_withoutObject,
,,11,0.7793798785776236,0.7118320610687023,debug_yolo_LSTM_15_withoutObject,
,,12,0.7921725932350391,0.7232824427480916,debug_yolo_LSTM_15_withoutObject,
,,13,0.834887250650477,0.7690839694656488,debug_yolo_LSTM_15_withoutObject,
,,14,0.8480052038161319,0.772264631043257,debug_yolo_LSTM_15_withoutObject,
,,0,0.3264310494362532,0.4522900763358778,debug_yolo_LSTM_25_withoutObject,
,,1,0.4766912402428447,0.4898218829516539,debug_yolo_LSTM_25_withoutObject,
,,2,0.5359930615784909,0.5413486005089059,debug_yolo_LSTM_25_withoutObject,
,,3,0.5791413703382481,0.6444020356234097,debug_yolo_LSTM_25_withoutObject,
,,4,0.6011491760624458,0.6132315521628499,debug_yolo_LSTM_25_withoutObject,
,,5,0.6312879444926279,0.6431297709923665,debug_yolo_LSTM_25_withoutObject,
,,6,0.6504770164787511,0.6240458015267175,debug_yolo_LSTM_25_withoutObject,
,,7,0.7194275802254987,0.6851145038167938,debug_yolo_LSTM_25_withoutObject,
,,8,0.7326539462272333,0.7175572519083969,debug_yolo_LSTM_25_withoutObject,
,,9,0.7505420641803989,0.7423664122137404,debug_yolo_LSTM_25_withoutObject,
,,10,0.7675628794449263,0.7258269720101781,debug_yolo_LSTM_25_withoutObject,
,,11,0.7793798785776236,0.7118320610687023,debug_yolo_LSTM_25_withoutObject,
,,12,0.7921725932350391,0.7232824427480916,debug_yolo_LSTM_25_withoutObject,
,,13,0.834887250650477,0.7690839694656488,debug_yolo_LSTM_25_withoutObject,
,,14,0.8480052038161319,0.772264631043257,debug_yolo_LSTM_25_withoutObject,
,,15,0.8589549002601908,0.7436386768447837,debug_yolo_LSTM_25_withoutObject,
,,16,0.8594969644405898,0.7690839694656488,debug_yolo_LSTM_25_withoutObject,
,,17,0.8676279271465741,0.7620865139949109,debug_yolo_LSTM_25_withoutObject,
,,18,0.8967909800520382,0.7830788804071247,debug_yolo_LSTM_25_withoutObject,
,,19,0.9070901994796184,0.7748091603053435,debug_yolo_LSTM_25_withoutObject,
,,20,0.9113183000867304,0.7818066157760815,debug_yolo_LSTM_25_withoutObject,
,,21,0.91663052905464,0.7849872773536896,debug_yolo_LSTM_25_withoutObject,
,,22,0.9211838681699912,0.7849872773536896,debug_yolo_LSTM_25_withoutObject,
,,23,0.9262792714657416,0.7735368956743003,debug_yolo_LSTM_25_withoutObject,
,,24,0.9269297484822204,0.77735368956743,debug_yolo_LSTM_25_withoutObject,
,,0,0.4025368603642671,0.5006361323155216,debug_yolo_GRU_15_withoutObject,
,,1,0.5487857762359063,0.5788804071246819,debug_yolo_GRU_15_withoutObject,
,,2,0.6141587163920208,0.6100508905852418,debug_yolo_GRU_15_withoutObject,
,,3,0.646357328707719,0.6507633587786259,debug_yolo_GRU_15_withoutObject,
,,4,0.6702081526452732,0.6450381679389313,debug_yolo_GRU_15_withoutObject,
,,5,0.6926496097137901,0.6507633587786259,debug_yolo_GRU_15_withoutObject,
,,6,0.7124891587163921,0.6902035623409669,debug_yolo_GRU_15_withoutObject,
,,7,0.7173677363399826,0.7283715012722646,debug_yolo_GRU_15_withoutObject,
,,8,0.7365568083261058,0.732824427480916,debug_yolo_GRU_15_withoutObject,
,,9,0.7582393755420642,0.6876590330788804,debug_yolo_GRU_15_withoutObject,
,,10,0.7642020815264527,0.7372773536895675,debug_yolo_GRU_15_withoutObject,
,,11,0.7837163920208152,0.7385496183206107,debug_yolo_GRU_15_withoutObject,
,,12,0.7861014744145707,0.7404580152671756,debug_yolo_GRU_15_withoutObject,
,,13,0.7893538594969645,0.7385496183206107,debug_yolo_GRU_15_withoutObject,
,,14,0.803122289679098,0.7372773536895675,debug_yolo_GRU_15_withoutObject,
,,0,0.3391153512575889,0.4573791348600509,debug_yolo_transformer_15_withoutObject,
,,1,0.5031439722463139,0.4631043256997455,debug_yolo_transformer_15_withoutObject,
,,2,0.5648308759757156,0.5884223918575063,debug_yolo_transformer_15_withoutObject,
,,3,0.6076539462272333,0.6195928753180662,debug_yolo_transformer_15_withoutObject,
,,4,0.6613183000867303,0.628498727735369,debug_yolo_transformer_15_withoutObject,
,,5,0.6709670424978318,0.6895674300254453,debug_yolo_transformer_15_withoutObject,
,,6,0.6964440589765828,0.666030534351145,debug_yolo_transformer_15_withoutObject,
,,7,0.7106461405030355,0.7099236641221374,debug_yolo_transformer_15_withoutObject,
,,8,0.7114050303555941,0.7137404580152672,debug_yolo_transformer_15_withoutObject,
,,9,0.7248482220294883,0.7181933842239185,debug_yolo_transformer_15_withoutObject,
,,10,0.7341717259323504,0.693384223918575,debug_yolo_transformer_15_withoutObject,
,,11,0.745338248048569,0.6806615776081425,debug_yolo_transformer_15_withoutObject,
,,12,0.7562879444926279,0.7239185750636132,debug_yolo_transformer_15_withoutObject,
,,13,0.7676712922810061,0.6972010178117048,debug_yolo_transformer_15_withoutObject,
,,14,0.7664787510841283,0.6793893129770993,debug_yolo_transformer_15_withoutObject,
,,0,0.3493770096463022,0.4982311320754717,debug_yolo_LSTM_15_withobject,
,,1,0.5246181672025724,0.5790094339622641,debug_yolo_LSTM_15_withobject,
,,2,0.5936495176848875,0.5324292452830188,debug_yolo_LSTM_15_withobject,
,,3,0.6354501607717041,0.6220518867924528,debug_yolo_LSTM_15_withobject,
,,4,0.6683078778135049,0.6827830188679245,debug_yolo_LSTM_15_withobject,
,,5,0.691217845659164,0.6816037735849056,debug_yolo_LSTM_15_withobject,
,,6,0.7151326366559485,0.6957547169811321,debug_yolo_LSTM_15_withobject,
,,7,0.7245779742765274,0.7122641509433962,debug_yolo_LSTM_15_withobject,
,,8,0.7491961414790996,0.7022405660377359,debug_yolo_LSTM_15_withobject,
,,9,0.7676848874598071,0.6975235849056604,debug_yolo_LSTM_15_withobject,
,,10,0.7807475884244373,0.7393867924528302,debug_yolo_LSTM_15_withobject,
,,11,0.788685691318328,0.7464622641509434,debug_yolo_LSTM_15_withobject,
,,12,0.802652733118971,0.7694575471698113,debug_yolo_LSTM_15_withobject,
,,13,0.8056672025723473,0.7329009433962265,debug_yolo_LSTM_15_withobject,
,,14,0.819935691318328,0.7529481132075472,debug_yolo_LSTM_15_withobject,
,,0,0.4570940514469453,0.5925707547169812,debug_yolo_GRU_15_withobject,
,,1,0.6299236334405145,0.6503537735849056,debug_yolo_GRU_15_withobject,
,,2,0.6907154340836013,0.6745283018867925,debug_yolo_GRU_15_withobject,
,,3,0.7153336012861736,0.7093160377358491,debug_yolo_GRU_15_withobject,
,,4,0.7377411575562701,0.7028301886792453,debug_yolo_GRU_15_withobject,
,,5,0.7643689710610932,0.7087264150943396,debug_yolo_GRU_15_withobject,
,,6,0.7707998392282959,0.7553066037735849,debug_yolo_GRU_15_withobject,
,,7,0.7897909967845659,0.7623820754716981,debug_yolo_GRU_15_withobject,
,,8,0.8046623794212219,0.7647405660377359,debug_yolo_GRU_15_withobject,
,,9,0.8081792604501608,0.7818396226415094,debug_yolo_GRU_15_withobject,
,,10,0.8184284565916399,0.7635613207547169,debug_yolo_GRU_15_withobject,
,,11,0.8355104501607717,0.7735849056603774,debug_yolo_GRU_15_withobject,
,,12,0.8434485530546624,0.7623820754716981,debug_yolo_GRU_15_withobject,
,,13,0.8770096463022508,0.7995283018867925,debug_yolo_GRU_15_withobject,
,,14,0.8879622186495176,0.8007075471698113,debug_yolo_GRU_15_withobject,
,,0,0.33812299035369775,0.41391509433962265,debug_yolo_transformer_15_withobject,
,,1,0.5480305466237942,0.5902122641509434,debug_yolo_transformer_15_withobject,
,,2,0.6351487138263665,0.6497641509433962,debug_yolo_transformer_15_withobject,
,,3,0.6853898713826366,0.6839622641509434,debug_yolo_transformer_15_withobject,
,,4,0.7216639871382636,0.6839622641509434,debug_yolo_transformer_15_withobject,
,,5,0.7402532154340836,0.722877358490566,debug_yolo_transformer_15_withobject,
,,6,0.7584405144694534,0.7470518867924528,debug_yolo_transformer_15_withobject,
,,7,0.7689911575562701,0.745872641509434,debug_yolo_transformer_15_withobject,
,,8,0.7810490353697749,0.7411556603773585,debug_yolo_transformer_15_withobject,
,,9,0.7931069131832797,0.7358490566037735,debug_yolo_transformer_15_withobject,
,,10,0.835008038585209,0.7859669811320755,debug_yolo_transformer_15_withobject,
,,11,0.8475683279742765,0.7724056603773585,debug_yolo_transformer_15_withobject,
,,12,0.8468649517684887,0.7505896226415094,debug_yolo_transformer_15_withobject,
,,13,0.8560088424437299,0.7783018867924528,debug_yolo_transformer_15_withobject,
,,14,0.8812299035369775,0.7965801886792453,debug_yolo_transformer_15_withobject,
